COMPANY_ABBR_EN,STOCK_TYPE,LIST_BOARD,公司简称,股票代码,地区,DELIST_DATE,NUM,SEC_NAME_CN,AREA_NAME_DESC,FULL_NAME_IN_ENGLISH,SEC_NAME_FULL,STATE_CODE,B_STOCK_CODE,STATE_CODE_STOCK,LIST_DATE,CSRC_CODE,PRODUCT_STATUS,证监会行业,COMPANY_CODE,公司全称,上市日期,REG_PROVINCE,STATE_CODE_B_DESC,INVESTOR_PHONE,IS_VOTE_DIFF,STATUS_A,LEGAL_REPRESENTATIVE,SECURITY_ABBR_B_FULL,SEC_TYPE,PROFIT_FLAG,SMALL_CLASS_NAME,STATE_CODE_A_DESC,OTHER_CODE,CSRC_GREAT_CODE,OFFICE_ZIP,SECURITY_ABBR_A_CN,SECURITY_30_DESC,E_MAIL_ADDRESS,证监会大类行业,FOREIGN_LISTING_ADDRESS,FOREIGN_LISTING_DESC,CHANGEABLE_BOND_CODE,REG_CITY,B_LIST_DATE,OTHER_ABBR,NAME,英文全称,REG_ADDRESS,SECURITY_ABBR_B_CN,CHANGEABLE_BOND_ABBR,OFFICE_ADDRESS,TOTAL_DOMESTIC_VOL,A_LIMIT_VOL,TRADE_DATE,B_VOL,SPECIAL_VOL,TOTAL_UNLIMIT_VOL,A_UNLIMIT_VOL,CDR_VOL
WST,8,2,西部超导,688122,陕西省,-,109,西部超导,陕西省,"Western Superconducting Technologies Co., Ltd.",西部超导,2,-,4,20190722,C,   D  F  NY         ,制造业,688122,西部超导材料科技股份有限公司,20190722,610000,-,029-86537819,N,   D  F  NY         ,冯勇                          ,-,科创A,Y,高端装备,上市,-,32,710018,西部超导,否,zqflb@c-wst.com,有色金属冶炼和压延加工业,-,-,-,610100,-,-,王凯旋,"Western Superconducting Technologies Co., Ltd.",陕西省西安市经济技术开发区明光路12号,-,-,西安经济技术开发区明光路12号,64966.45,0.00,20250902,0.00,-,64966.45,64966.45,0.00
GIANTEC SEMICONDUCTOR,8,2,聚辰股份,688123,上海市,-,110,聚辰股份,上海市,Giantec Semiconductor Corporation,聚辰半导体,2,-,4,20191223,C,   D  F  NY         ,制造业,688123,聚辰半导体股份有限公司,20191223,310000,-,021-50802035,N,   D  F  NY         ,陈作涛                        ,-,科创A,Y,新一代信息技术,上市,-,39,201210,聚辰股份,-,investors@giantec-semi.com,计算机、通信和其他电子设备制造业,-,-,-,310000,-,-,翁华强,Giantec Semiconductor Corporation,上海市浦东新区张东路1761号10幢,-,-,上海市浦东新区张东路1761号10幢,15811.58,0.00,20250902,0.00,-,15811.58,15811.58,0.00
ANDAAS,8,2,安达智能,688125,广东省,-,111,安达智能,广东省,"GUANGDONG ANDA AUTOMATION SOLUTIONS CO.,LTD.",安达智能,2,-,4,20220415,C,   D  F  NY         ,制造业,688125,广东安达智能装备股份有限公司,20220415,440000,-,0755-86544020,N,   D  F  NY         ,刘飞                          ,-,科创A,Y,高端装备,上市,-,35,523430,安达智能,-,anda-ir@anda-dg.com,专用设备制造业,-,-,-,441900,-,-,杨明辉,"GUANGDONG ANDA AUTOMATION SOLUTIONS CO.,LTD.",广东省东莞市寮步镇向西东区路17号,-,-,广东省东莞市寮步镇向西东区路17号,8191.40,5941.66,20250902,0.00,-,2249.74,2249.74,0.00
NSIG,8,2,沪硅产业,688126,上海市,-,112,沪硅产业,上海市,"National Silicon Industry Group Co.,Ltd.",上海硅产业集团,2,-,4,20200420,C,   D  F  NY         ,制造业,688126,上海硅产业集团股份有限公司,20200420,310000,-,021-52589038,N,   D  F  NY         ,姜海涛                        ,-,科创A,N,新一代信息技术,上市,-,39,201306,沪硅产业,是,pr@sh-nsig.com,计算机、通信和其他电子设备制造业,-,-,-,310000,-,-,方娜,"National Silicon Industry Group Co.,Ltd.",上海市嘉定区兴邦路755号3幢,-,-,中国(上海)自由贸易试验区临港新片区云水路1000号,274717.72,1551.85,20250902,0.00,-,273165.87,273165.87,0.00
LANTE OPTICS,8,2,蓝特光学,688127,浙江省,-,113,蓝特光学,浙江省,"Zhejiang Lante Optics Co.,Ltd.",蓝特光学,2,-,4,20200921,C,   D  F  NY         ,制造业,688127,浙江蓝特光学股份有限公司,20200921,330000,-,0573-83382807,N,   D  F  NY         ,徐云明                        ,-,科创A,Y,高端装备,上市,-,40,314023,蓝特光学,-,IR@lante.com.cn,仪器仪表制造业,-,-,-,330400,-,-,郑斌杰,"Zhejiang Lante Optics Co.,Ltd.",浙江省嘉兴市秀洲区洪合镇洪福路1108号1幢,-,-,浙江省嘉兴市秀洲区洪合镇洪福路1108号1幢,40319.24,0.00,20250902,0.00,-,40319.24,40319.24,0.00
CEI,8,2,中国电研,688128,广东省,-,114,中国电研,广东省,"China National Electric Apparatus Research Institute Co., Ltd.",中国电器研究院,2,-,4,20191105,C,   D  F  NY         ,制造业,688128,中国电器科学研究院股份有限公司,20191105,440000,-,020-89050837,N,   D  F  NY         ,秦汉军                        ,-,科创A,Y,高端装备,上市,-,35,510399,中国电研,-,ir@cei1958.com,专用设备制造业,-,-,-,440100,-,-,王柳,"China National Electric Apparatus Research Institute Co., Ltd.",广东省广州市海珠区新港西路204号第1栋,-,-,广州市海珠区新港西路204号第1栋 ,40450.00,0.00,20250902,0.00,-,40450.00,40450.00,0.00
DONGLAI TECHNOLOGY,8,2,东来技术,688129,上海市,-,115,东来技术,上海市,"Donglai Coating Technology( Shanghai) Co.,Ltd",东来涂料技术股份,2,-,4,20201023,C,   D  F  NY         ,制造业,688129,东来涂料技术(上海)股份有限公司,20201023,310000,-,021-39538548,N,   D  F  NY         ,朱忠敏                        ,-,科创A,Y,新材料,上市,-,26,201807,东来技术,-,IR@onwings.com.cn,化学原料和化学制品制造业,-,-,-,310000,-,-,邹金彤,"Donglai Coating Technology( Shanghai) Co.,Ltd",上海市嘉定工业区新和路1221号,-,-,上海市嘉定工业区新和路1221号,12047.88,0.00,20250902,0.00,-,12047.88,12047.88,0.00
SDIC,8,2,晶华微,688130,浙江省,-,116,晶华微,浙江省,HANGZHOU SDIC MICROELECTRONICS INC.,晶华微电子,2,-,4,20220729,I,   D  F  NY         ,信息传输、软件和信息技术服务业,688130,杭州晶华微电子股份有限公司,20220729,330000,-,0571-86518303,N,   D  F  NY         ,吕汉泉                        ,-,科创A,Y,新一代信息技术,上市,-,65,310052,晶华微,-,IR@SDICMicro.cn,软件和信息技术服务业,-,-,-,330100,-,-,纪臻,HANGZHOU SDIC MICROELECTRONICS INC.,浙江省杭州市滨江区长河街道长河路351号4号楼5层A座501室,-,-,浙江省杭州市滨江区长河街道长河路351号4号楼5层A座501室,12089.11,6060.60,20250902,0.00,-,6028.51,6028.51,0.00
HAOYUAN CHEMEXPRESS,8,2,皓元医药,688131,上海市,-,117,皓元医药,上海市,"Shanghai Haoyuan Chemexpress Co.,Ltd.",皓元医药,2,-,4,20210608,M,   D  F  NY         ,科学研究和技术服务业,688131,上海皓元医药股份有限公司,20210608,310000,-,021-58338205,N,   D  F  NY         ,郑保富                        ,-,科创A,Y,生物医药,上市,118051,73,201203,皓元医药,-,hy@chemexpress.com.cn,研究和试验发展,-,-,118051,310000,-,皓元转债,沈卫红,"Shanghai Haoyuan Chemexpress Co.,Ltd.",中国(上海)自由贸易试验区蔡伦路720弄2号501室,-,皓元转债,上海市浦东新区张衡路1999弄3幢4层,21209.88,0.00,20250902,0.00,-,21209.88,21209.88,0.00
BANGYAN,8,2,邦彦技术,688132,广东省,-,118,邦彦技术,广东省,"BANGYAN TECHNOLOGY CO.,LTD.",邦彦技术股份,2,-,4,20220923,C,   D  F  NY         ,制造业,688132,邦彦技术股份有限公司,20220923,440000,-,0755-86168628,N,   D  F  NY         ,祝国胜                        ,-,科创A,Y,新一代信息技术,上市,-,39,518100,邦彦技术,-,irm@bangyan.com.cn,计算机、通信和其他电子设备制造业,-,-,-,440300,-,-,邹家瑞,"BANGYAN TECHNOLOGY CO.,LTD.",广东省深圳市龙岗区园山街道大康社区志鹤路100号2101(一照多址企业),-,-,深圳市龙岗区园山街道大康社区志鹤路100号2101,15222.52,4372.95,20250902,0.00,-,10849.57,10849.57,0.00
TITAN,8,2,泰坦科技,688133,上海市,-,119,泰坦科技,上海市,"Shanghai Titan Scientific Co.,Ltd.",泰坦股份,2,-,4,20201030,M,   D  F  NY         ,科学研究和技术服务业,688133,上海泰坦科技股份有限公司,20201030,310000,-,021-60878330,N,   D  F  NY         ,张庆                          ,-,科创A,Y,生物医药,上市,-,73,200232,泰坦科技,-,contact@titansci.com,研究和试验发展,-,-,-,310000,-,-,定高翔,"Shanghai Titan Scientific Co.,Ltd.",上海市徐汇区钦州路100号一号楼1110室,-,-,上海市徐汇区石龙路89号,16443.70,0.00,20250902,0.00,-,16443.70,16443.70,0.00
LEADYO,8,2,利扬芯片,688135,广东省,-,120,利扬芯片,广东省,"Guangdong Leadyo IC Testing Co.,Ltd.",利扬芯片,2,-,4,20201111,C,   D  F  NY         ,制造业,688135,广东利扬芯片测试股份有限公司,20201111,440000,-,0769-26382738,N,   D  F  NY         ,黄江                          ,-,科创A,Y,新一代信息技术,上市,118048,39,523000,利扬芯片,-,ivan@leadyo.com,计算机、通信和其他电子设备制造业,-,-,118048,441900,-,利扬转债,辜诗涛,"Guangdong Leadyo IC Testing Co.,Ltd.",广东省东莞市万江街道莫屋新丰东二路2号,-,利扬转债,广东省东莞市万江街道莫屋新丰东二路2号,20303.46,0.00,20250902,0.00,-,20303.46,20303.46,0.00
SDKX,8,2,科兴制药,688136,山东省,-,121,科兴制药,山东省,"SHAN DONG KEXING BIOPRODUCTS CO., LTD",科兴生物制药,2,-,4,20201214,C,   D  F  NY         ,制造业,688136,科兴生物制药股份有限公司,20201214,370000,-,0755-86967773,N,   D  F  NY         ,邓学勤                        ,-,科创A,Y,生物医药,上市,-,27,518000,科兴制药,-,ir@kexing.com,医药制造业,-,-,-,370100,-,-,王小琴,"SHAN DONG KEXING BIOPRODUCTS CO., LTD",山东省济南市章丘区埠村街道创业路2666号,-,-,深圳市南山区高新中一道与科技中一路交汇处创益科技大厦B栋19楼,20125.73,0.00,20250902,0.00,-,20125.73,20125.73,0.00
NOVOPROTEIN,8,2,近岸蛋白,688137,江苏省,-,122,近岸蛋白,江苏省,NOVOPROTEIN SCIENTIFIC INC.,近岸蛋白,2,-,4,20220929,M,   D  F  NY         ,科学研究和技术服务业,688137,苏州近岸蛋白质科技股份有限公司,20220929,320000,-,0512-63919116,N,   D  F  NY         ,朱化星                        ,-,科创A,Y,生物医药,上市,-,73,215299,近岸蛋白,-,IR@novoprotein.com.cn,研究和试验发展,-,-,-,320500,-,-,王笃强,NOVOPROTEIN SCIENTIFIC INC.,"江苏省苏州市吴江经济技术开发区云创路228号3层,4层",-,-,上海浦东新区伽利略路11号1号楼,7017.54,3750.00,20250902,0.00,-,3267.54,3267.54,0.00
SQM,8,2,清溢光电,688138,广东省,-,123,清溢光电,广东省,Shenzhen Qingyi Photomask Limited,清溢光电,2,-,4,20191120,C,   D  F  NY         ,制造业,688138,深圳清溢光电股份有限公司,20191120,440000,-,0755-86359868,N,   D  F  NY         ,唐英敏                        ,-,科创A,Y,新一代信息技术,上市,-,39,518053,清溢光电,-,qygd@supermask.com,计算机、通信和其他电子设备制造业,-,-,-,440300,-,-,任新航,Shenzhen Qingyi Photomask Limited,广东省深圳市南山区朗山二路北清溢光电大楼,-,-,深圳市南山区朗山二路北清溢光电大楼,31480.00,4800.00,20250902,0.00,-,26680.00,26680.00,0.00
HAIER BIOMEDICAL,8,2,海尔生物,688139,山东省,-,124,海尔生物,山东省,"Qingdao Haier Biomedical Co.,Ltd",海尔生物,2,-,4,20191025,C,   D  F  NY         ,制造业,688139,青岛海尔生物医疗股份有限公司,20191025,370000,-,0532-88935566,N,   D  F  NY         ,刘占杰                        ,-,科创A,Y,生物医药,上市,-,35,266114,海尔生物,-,haierbiomedical@haierbiomedical.com,专用设备制造业,-,-,-,370200,-,-,黄艳莉,"Qingdao Haier Biomedical Co.,Ltd",山东省青岛市高新区丰源路280号,-,-,青岛市高新区丰源路280号,31795.25,0.00,20250902,0.00,-,31795.25,31795.25,0.00
JOULWATT,8,2,杰华特,688141,浙江省,-,125,杰华特,浙江省,"JOULWATT TECHNOLOGY CO., LTD.",杰华特微电子,2,-,4,20221223,I,   D  F  NY         ,信息传输、软件和信息技术服务业,688141,杰华特微电子股份有限公司,20221223,330000,-,0571-87806685,N,   D  F  NY         ,马问问                        ,-,科创A,Y,新一代信息技术,上市,-,65,310000,杰华特,-,ir@joulwatt.com,软件和信息技术服务业,-,-,-,330100,-,-,马问问,"JOULWATT TECHNOLOGY CO., LTD.",浙江省杭州市西湖区三墩镇圣塘坝街19号圣塘芯城,-,-,浙江省杭州市西湖区翠苑街道华星路99号7层西,44688.00,18293.38,20250902,0.00,-,26394.62,26394.62,0.00
YOEC,8,2,长盈通,688143,湖北省,-,126,长盈通,湖北省,"YANGTZE OPTICAL ELECTRONIC CO., LTD.",长盈通光电,2,-,4,20221212,C,   D  F  NY         ,制造业,688143,武汉长盈通光电技术股份有限公司,20221212,420000,-,027-87981113,N,   D  F  NY         ,皮亚斌                        ,-,科创A,Y,高端装备,上市,-,39,430205,长盈通,-,ir@yoec.com.cn,计算机、通信和其他电子设备制造业,-,-,-,420100,-,-,曹文明,"YANGTZE OPTICAL ELECTRONIC CO., LTD.",湖北省武汉市东湖开发区高新五路80号,-,-,武汉市东湖开发区高新五路80号,12237.44,2785.19,20250902,0.00,-,9452.26,9452.26,0.00
PERIC,8,2,中船特气,688146,河北省,-,127,中船特气,河北省,"PERIC SPECIAL GASES CO., LTD.",中船派瑞特气,2,-,4,20230421,C,   D  F  NY         ,制造业,688146,中船(邯郸)派瑞特种气体股份有限公司,20230421,130000,-,03107183500,N,   D  F  NY         ,孟祥军                        ,-,科创A,Y,新一代信息技术,上市,-,39,056010,中船特气,-,ir@pericsg.com,计算机、通信和其他电子设备制造业,-,-,-,130400,-,-,许晖,"PERIC SPECIAL GASES CO., LTD.","河北省邯郸市肥乡区化工工业聚集区纬五路1号(经营场所:纬五路1号,世纪大街6号)",-,-,河北省邯郸市丛台区世纪大街6号,52941.18,38444.09,20250902,0.00,-,14497.08,14497.08,0.00
LEADMICRO,8,2,微导纳米,688147,江苏省,-,128,微导纳米,江苏省,"JIANGSU LEADMICRO NANO TECHNOLOGY CO., LTD.",微导纳米科技,2,-,4,20221223,C,   D  F  NY         ,制造业,688147,江苏微导纳米科技股份有限公司,20221223,320000,-,0510-81975986,N,   D  F  NY         ,王磊                          ,-,科创A,Y,新能源,上市,-,35,214000,微导纳米,-,wen.long@leadmicro.com,专用设备制造业,-,-,118058,320200,-,-,龙文,"JIANGSU LEADMICRO NANO TECHNOLOGY CO., LTD.",江苏省无锡市新吴区长江南路27号,-,微导转债,无锡市新吴区长江南路27号,46115.73,36000.00,20250902,0.00,-,10115.73,10115.73,0.00
FANGYUAN,8,2,芳源股份,688148,广东省,-,129,芳源股份,广东省,"Guangdong Fangyuan Environment Co., Ltd.",芳源股份,2,-,4,20210806,C,   D  F  NY         ,制造业,688148,广东芳源新材料集团股份有限公司,20210806,440000,-,+86-0750-6290309,N,   D  F  NY         ,罗爱平                        ,-,科创A,Y,节能环保,上市,118020,39,529145,芳源股份,-,fyhb@fangyuan-group.com,计算机、通信和其他电子设备制造业,-,-,118020,440700,-,芳源转债,唐秀雷,"Guangdong Fangyuan Environment Co., Ltd.",广东省江门市新会区古井镇临港工业园A区11号(一址多照)(一照多址),-,芳源转债,江门市新会区古井镇万兴路75号,51017.31,0.00,20250902,0.00,-,51017.31,51017.31,0.00
LTOM,8,2,莱特光电,688150,陕西省,-,130,莱特光电,陕西省,"SHAANXI LIGHTE OPTOELECTRONICS MATERIAL CO.,LTD",莱特光电股份,2,-,4,20220318,C,   D  F  NY         ,制造业,688150,陕西莱特光电材料股份有限公司,20220318,610000,-,029-88338844-6050,N,   D  F  NY         ,王亚龙                        ,-,科创A,Y,新一代信息技术,上市,-,39,710114,莱特光电,-,ir@ltom.com,计算机、通信和其他电子设备制造业,-,-,-,610100,-,-,潘香婷,"SHAANXI LIGHTE OPTOELECTRONICS MATERIAL CO.,LTD",陕西省西安市高新区隆丰路99号3幢3号楼,-,-,陕西省西安市高新区隆丰路99号,40243.76,22309.43,20250902,0.00,-,17934.33,17934.33,0.00
HQTC,8,2,华强科技,688151,湖北省,-,131,华强科技,湖北省,"HUBEI HUAQIANG HIGH-TECH CO.,LTD.",华强科技,2,-,4,20211206,C,   D  F  NY         ,制造业,688151,湖北华强科技股份有限公司,20211206,420000,-,0717-6347288,N,   D  F  NY         ,孙光幸                        ,-,科创A,Y,高端装备,上市,-,27,443000,华强科技,-,office@hqtc.com,医药制造业,-,-,-,420500,-,-,赵晓芳,"HUBEI HUAQIANG HIGH-TECH CO.,LTD.",中国（湖北）自贸区宜昌片区生物产业园东临路499号,-,-,中国（湖北）自贸区宜昌片区生物产业园东临路499号,34450.00,0.00,20250902,0.00,-,34450.00,34450.00,0.00
KYLINSEC,8,2,麒麟信安,688152,湖南省,-,132,麒麟信安,湖南省,"HUNAN KYLINSEC TECHNOLOGY CO., LTD.",麒麟信安,2,-,4,20221028,I,   D  F  NY         ,信息传输、软件和信息技术服务业,688152,湖南麒麟信安科技股份有限公司,20221028,430000,-,0731-85528301,N,   D  F  NY         ,杨涛                          ,-,科创A,Y,新一代信息技术,上市,-,65,410006,麒麟信安,-,IR@kylinsec.com.cn,软件和信息技术服务业,-,-,-,430100,-,-,杨子嫣,"HUNAN KYLINSEC TECHNOLOGY CO., LTD.",湖南省长沙市高新开发区麒云路20号麒麟科技园1栋4楼,-,-,湖南省长沙市岳麓区麓云路20号麒麟科技园4楼,10208.05,6198.40,20250902,0.00,-,4009.65,4009.65,0.00
VANCHIP,8,2,唯捷创芯,688153,天津市,-,133,唯捷创芯,天津市,"VANCHIP(TIANJIN) TECHNOLOGY CO.,LTD.",唯捷创芯,2,-,4,20220412,C,   D  F  NY         ,制造业,688153,唯捷创芯(天津)电子技术股份有限公司,20220412,120000,-,010-84298116-3666,N,   D  F  NY         ,孙亦军                        ,-,科创A,N,新一代信息技术,上市,-,39,100028,唯捷创芯,-,IR@vanchip.com,计算机、通信和其他电子设备制造业,-,-,-,120000,-,-,赵焰萍,"VANCHIP(TIANJIN) TECHNOLOGY CO.,LTD.",天津市天津开发区信环西路19号2号楼2701-3室,-,-,北京经济技术开发区科谷四街一号院16号楼,43031.30,26963.60,20250902,0.00,-,16067.70,16067.70,0.00
SK,8,2,先惠技术,688155,上海市,-,134,先惠技术,上海市,"Shanghai Sk Automation Technology Co., Ltd",先惠技术,2,-,4,20200811,C,   D  F  NY         ,制造业,688155,上海先惠自动化技术股份有限公司,20200811,310000,-,021-57858808,N,   D  F  NY         ,潘延庆                        ,-,科创A,Y,新一代信息技术,上市,-,35,201614,先惠技术,-,info@sk1.net.cn,专用设备制造业,-,-,-,310000,-,-,厉佳菲,"Shanghai Sk Automation Technology Co., Ltd",上海市松江区小昆山镇思贤路4800号,-,-,上海市松江区小昆山镇思贤路4800号,12547.93,0.00,20250902,0.00,-,12547.93,12547.93,0.00
ROAD BIOLOGY ENVIRONMENTAL PROTECTION,8,2,路德环境,688156,湖北省,-,135,路德环境,湖北省,"ROAD BIOLOGY ENVIRONMENTAL PROTECTION TECHNOLOGY CO.,LTD.",路德环境,2,-,4,20200922,N,   D  F  NY         ,水利、环境和公共设施管理业,688156,路德生物环保科技股份有限公司,20200922,420000,-,027-87206873,N,   D  F  NY         ,季光明                        ,-,科创A,Y,节能环保,上市,-,77,430075,路德环境,-,zhengquanbu@road-group.com,生态保护和环境治理业,-,-,-,420100,-,-,刘菁,"ROAD BIOLOGY ENVIRONMENTAL PROTECTION TECHNOLOGY CO.,LTD.",湖北省武汉市东湖新技术开发区未来科技城九龙湖街51号,-,-,武汉市东湖新技术开发区未来科技城九龙湖街51号,10071.42,0.00,20250902,0.00,-,10071.42,10071.42,0.00
SOKAN,8,2,松井股份,688157,湖南省,-,136,松井股份,湖南省,"SOKAN NEW MATERIALS GROUP CO.,LTD.",松井新材料,2,-,4,20200609,C,   D  F  NY         ,制造业,688157,松井新材料集团股份有限公司,20200609,430000,-,0731-87877770,N,   D  F  NY         ,凌云剑                        ,-,科创A,Y,新材料,上市,-,26,410600,松井股份,-,zqb@sokan.com.cn,化学原料和化学制品制造业,-,-,-,430100,-,-,熊开阔,"SOKAN NEW MATERIALS GROUP CO.,LTD.",湖南省长沙市宁乡经济技术开发区三环北路777号,-,-,湖南宁乡经济技术开发区三环北路777号,15643.11,0.00,20250902,0.00,-,15643.11,15643.11,0.00
UCLOUD,8,2,优刻得,688158,上海市,-,137,优刻得,上海市,"UCloud Technology Co., Ltd.",优刻得科技,2,-,4,20200120,I,   D  F WNY         ,信息传输、软件和信息技术服务业,688158,优刻得科技股份有限公司,20200120,310000,-,021-55509888-8188,Y,   D  F WNY         ,季昕华                        ,-,科创A,Y,新一代信息技术,上市,-,64,200090,优刻得,-,ir@ucloud.cn,互联网和相关服务,-,-,-,310000,-,-,许红杰,"UCloud Technology Co., Ltd.",上海市杨浦区隆昌路619号10#B号楼201室,-,-,上海市杨浦区隆昌路619号10#B号楼,45630.51,5083.12,20250902,0.00,5083.12,40547.39,40547.39,0.00
